%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4
483939000000,24180,483939000000,,end,joint2,joint4,joint6,motortom2m,-0.586704882473,0.485839209753,1.00096736248,0.36626608351,-1.26608330619,2.63670885529e-07,9.04566805535e-07,-2.85447123615e-07,-2.22233880099e-07,2.02947274807e-06,0.0,0.0,0.0,0.0,0.0
483960000000,24181,483959000000,,end,joint2,joint4,joint6,motortom2m,-0.596589888278,0.49273407293,0.99947205385,0.360823755093,-1.25615584771,-3.4548045155e-07,-1.48025591359e-07,-1.14356748381e-06,-8.85156633994e-07,8.16856636007e-07,0.0,0.0,0.0,0.0,0.0
483979000000,24182,483979000000,,end,joint2,joint4,joint6,motortom2m,-0.606566963294,0.499693158004,0.997962819411,0.35533073734,-1.2461579796,2.62974657663e-07,8.91758848827e-07,-2.92493179827e-07,-2.21997394183e-07,2.03392175601e-06,0.0,0.0,0.0,0.0,0.0
483999000000,24183,483999000000,,end,joint2,joint4,joint6,motortom2m,-0.616549207752,0.506655847329,0.996452802225,0.349834873152,-1.2361579796,2.61596755153e-07,8.83491567845e-07,-2.97466965928e-07,-2.22980772917e-07,2.0339530097e-06,0.0,0.0,0.0,0.0,0.0
484019000000,24184,484019000000,,end,joint2,joint4,joint6,motortom2m,-0.626506654817,0.513601238811,0.994946535383,0.344352661185,-1.22615798082,-3.50960406343e-07,-1.75506633027e-07,-1.16091106275e-06,-8.90239010667e-07,8.1281792381e-07,0.0,0.0,0.0,0.0,0.0
484039000000,24185,484039000000,,end,joint2,joint4,joint6,motortom2m,-0.636463889399,0.52054648504,0.993440302215,0.338870566863,-1.2161579796,2.59296487428e-07,8.67656539326e-07,-3.06735283266e-07,-2.24419768775e-07,2.03466057875e-06,0.0,0.0,0.0,0.0,0.0
484061000000,24186,484059000000,,end,joint2,joint4,joint6,motortom2m,-0.646421125252,0.527491729201,0.991934067322,0.33338847118,-1.20615798082,-3.52988389187e-07,-1.91150275397e-07,-1.17010164119e-06,-8.91783150834e-07,8.13083978659e-07,0.0,0.0,0.0,0.0,0.0
484079000000,24187,484079000000,,end,joint2,joint4,joint6,motortom2m,-0.656378360602,0.534436974482,0.990427833269,0.327906376104,-1.19615798083,-3.56836534816e-07,-2.03877099003e-07,-1.17865228741e-06,-8.956247708e-07,8.07470802158e-07,0.0,0.0,0.0,0.0,0.0
484099000000,24188,484099000000,,end,joint2,joint4,joint6,motortom2m,-0.666335595475,0.541382220921,0.988921600061,0.322424281624,-1.1861579796,2.56212119481e-07,8.44299120032e-07,-3.20040582991e-07,-2.26088875182e-07,2.03581308796e-06,0.0,0.0,0.0,0.0,0.0
484119000000,24189,484119000000,,end,joint2,joint4,joint6,motortom2m,-0.676292831453,0.548327465165,0.987415365148,0.316942185872,-1.17615798083,-3.57544545827e-07,-2.17370687714e-07,-1.18587632291e-06,-8.95637939381e-07,8.10064394614e-07,0.0,0.0,0.0,0.0,0.0
484139000000,24190,484139000000,,end,joint2,joint4,joint6,motortom2m,-0.686250066091,0.555272711438,0.985909131975,0.311460091521,-1.1661579796,2.5463372388e-07,8.29409251281e-07,-3.28179883042e-07,-2.26620347341e-07,2.03712159668e-06,0.0,0.0,0.0,0.0,0.0
484162000000,24191,484159000000,,end,joint2,joint4,joint6,motortom2m,-0.696207301689,0.562217955916,0.984402897377,0.30597799609,-1.15615798041,-1.52953963376e-07,1.22521690444e-07,-9.04160493592e-07,-6.71255654629e-07,1.2238772941e-06,0.0,0.0,0.0,0.0,0.0
484179000000,24192,484179000000,,end,joint2,joint4,joint6,motortom2m,-0.706164537156,0.569163200779,0.982896663047,0.300495900837,-1.14615798083,-3.63186070124e-07,-2.45594761896e-07,-1.20299878459e-06,-9.0054478493e-07,8.04442563459e-07,0.0,0.0,0.0,0.0,0.0
484199000000,24193,484199000000,,end,joint2,joint4,joint6,motortom2m,-0.716121771785,0.57610844705,0.981390429878,0.295013806493,-1.1361579796,2.50457744818e-07,8.03784010188e-07,-3.42835954331e-07,-2.29305331402e-07,2.03486460386e-06,0.0,0.0,0.0,0.0,0.0
484220000000,24194,484219000000,,end,joint2,joint4,joint6,motortom2m,-0.726079007592,0.583053691172,0.979884194988,0.289531710834,-1.12615798083,-3.64275447852e-07,-2.59871882277e-07,-1.21055228837e-06,-9.00822455004e-07,8.05820662307e-07,0.0,0.0,0.0,0.0,0.0
484240000000,24195,484239000000,,end,joint2,joint4,joint6,motortom2m,-0.736036242243,0.589998937457,0.978377961816,0.284049616477,-1.1161579796,2.49031113759e-07,7.88930200896e-07,-3.5063055608e-07,-2.29554224911e-07,2.03568817587e-06,0.0,0.0,0.0,0.0,0.0
484259000000,24196,484259000000,,end,joint2,joint4,joint6,motortom2m,-0.745993478046,0.596944182075,0.976871727186,0.278567520932,-1.10615798042,-1.59652712943e-07,8.00052955413e-08,-9.28411966437e-07,-6.75943689939e-07,1.21947239836e-06,0.0,0.0,0.0,0.0,0.0
484279000000,24197,484279000000,,end,joint2,joint4,joint6,motortom2m,-0.755950713735,0.603889427092,0.975365492822,0.273085425557,-1.09615798084,-3.69793049153e-07,-2.88018313381e-07,-1.22718113889e-06,-9.05374976489e-07,7.99812341601e-07,0.0,0.0,0.0,0.0,0.0
484299000000,24198,484299000000,,end,joint2,joint4,joint6,motortom2m,-0.765907948442,0.610834673418,0.973859259641,0.267603331171,-1.08615797961,2.44059215699e-07,7.61641964969e-07,-3.66203232591e-07,-2.32941414179e-07,2.03068326853e-06,0.0,0.0,0.0,0.0,0.0
484320000000,24199,484319000000,,end,joint2,joint4,joint6,motortom2m,-0.775865184283,0.617779917564,0.972353024746,0.262121235492,-1.07615798084,-3.70777073202e-07,-3.02169651314e-07,-1.23436435717e-06,-9.05389387172e-07,8.0101087099e-07,0.0,0.0,0.0,0.0,0.0
484339000000,24200,484339000000,,end,joint2,joint4,joint6,motortom2m,-0.785822418868,0.624725163802,0.970846791584,0.256639141172,-1.06615797961,2.42175429838e-07,7.45833278474e-07,-3.74499894896e-07,-2.33578799879e-07,2.02984253631e-06,0.0,0.0,0.0,0.0,0.0
484359000000,24201,484359000000,,end,joint2,joint4,joint6,motortom2m,-0.795779654548,0.631670408336,0.969340556973,0.251157045694,-1.05615798042,-1.65951860023e-07,3.79465640576e-08,-9.51616229602e-07,-6.79860516173e-07,1.21459058475e-06,0.0,0.0,0.0,0.0,0.0
484379000000,24202,484379000000,,end,joint2,joint4,joint6,motortom2m,-0.805736889977,0.638615653172,0.967834322648,0.245674950462,-1.04615798084,-3.76238361953e-07,-3.30255591626e-07,-1.25057501242e-06,-9.09666984611e-07,7.94568930553e-07,0.0,0.0,0.0,0.0,0.0
484399000000,24203,484399000000,,end,joint2,joint4,joint6,motortom2m,-0.815694124567,0.645560899414,0.966328089485,0.240192856141,-1.03615797961,2.37022911049e-07,7.18018100981e-07,-3.90110413246e-07,-2.37002985878e-07,2.02337815795e-06,0.0,0.0,0.0,0.0,0.0
484419000000,24204,484419000000,,end,joint2,joint4,joint6,motortom2m,-0.825651360469,0.652506143605,0.964821854582,0.234710760428,-1.02615798084,-3.76973474381e-07,-3.43977165253e-07,-1.25717648239e-06,-9.09264956033e-07,7.95921824227e-07,0.0,0.0,0.0,0.0,0.0
484439000000,24205,484439000000,,end,joint2,joint4,joint6,motortom2m,-0.835608595302,0.659451390011,0.96331562138,0.229228665972,-1.01615797962,2.34250427156e-07,7.00556762882e-07,-3.99510241504e-07,-2.38507516999e-07,2.02003831903e-06,0.0,0.0,0.0,0.0,0.0
484459000000,24206,484459000000,,end,joint2,joint4,joint6,motortom2m,-0.845565831361,0.666396634313,0.961809386454,0.223746570174,-1.00615798084,-3.7886642868e-07,-3.59674638253e-07,-1.26531285328e-06,-9.10075215721e-07,7.94831429155e-07,0.0,0.0,0.0,0.0,0.0
484479000000,24207,484479000000,,end,joint2,joint4,joint6,motortom2m,-0.855523066038,0.673341880611,0.960303153275,0.218264475804,-0.996157979619,2.32732860083e-07,6.85064124786e-07,-4.0715257531e-07,-2.38615244713e-07,2.01870153198e-06,0.0,0.0,0.0,0.0,0.0
484499000000,24208,484499000000,,end,joint2,joint4,joint6,motortom2m,-0.865480301246,0.680287125795,0.958796919245,0.212782380807,-0.986157979624,2.29695938145e-07,6.73614506473e-07,-4.14051397903e-07,-2.41120125199e-07,2.01371266721e-06,0.0,0.0,0.0,0.0,0.0
484519000000,24209,484519000000,,end,joint2,joint4,joint6,motortom2m,-0.875437537076,0.687232369938,0.957290684354,0.207300285133,-0.976157980848,-3.83368817211e-07,-3.86039525524e-07,-1.27968030978e-06,-9.13011700294e-07,7.89640782652e-07,0.0,0.0,0.0,0.0,0.0
484539000000,24210,484539000000,,end,joint2,joint4,joint6,motortom2m,-0.885394771739,0.694177616221,0.955784451175,0.201818190771,-0.966157979629,2.25997015798e-07,6.54473199273e-07,-4.24600363171e-07,-2.43537800005e-07,2.00782271038e-06,0.0,0.0,0.0,0.0,0.0
484559000000,24211,484559000000,,end,joint2,joint4,joint6,motortom2m,-0.895352007548,0.701122860357,0.954278216291,0.19633609511,-0.956157980847,-3.84263111216e-07,-3.99962009e-07,-1.2861727149e-06,-9.12588997867e-07,7.90240547329e-07,0.0,0.0,0.0,0.0,0.0
484580000000,24212,484579000000,,end,joint2,joint4,joint6,motortom2m,-0.905309242166,0.708068106602,0.952771983116,0.190854000772,-0.946157979634,2.22915682131e-07,6.36366782257e-07,-4.34215340248e-07,-2.45236803734e-07,2.00289195616e-06,0.0,0.0,0.0,0.0,0.0
484599000000,24213,484599000000,,end,joint2,joint4,joint6,motortom2m,-0.915266478094,0.715013350826,0.951265748216,0.185371905046,-0.936157980848,-3.85783307921e-07,-4.14926670044e-07,-1.29344893489e-06,-9.12798345483e-07,7.894720534e-07,0.0,0.0,0.0,0.0,0.0
484619000000,24214,484619000000,,end,joint2,joint4,joint6,motortom2m,-0.925223712965,0.721958597245,0.949759515002,0.179889810568,-0.926157979638,2.20640038282e-07,6.19622217151e-07,-4.42629615139e-07,-2.46009450002e-07,1.99929481884e-06,0.0,0.0,0.0,0.0,0.0
484639000000,24215,484639000000,,end,joint2,joint4,joint6,motortom2m,-0.935180948766,0.728903841875,0.948253280378,0.174407715025,-0.916157980441,-1.83085261859e-07,-7.9159700684e-08,-1.01313043983e-06,-6.88574549613e-07,1.19588670304e-06,0.0,0.0,0.0,0.0,0.0
484659000000,24216,484659000000,,end,joint2,joint4,joint6,motortom2m,-0.945138184239,0.735849086749,0.946747046051,0.16892561977,-0.906157980854,-3.90593517796e-07,-4.41641835429e-07,-1.30773842257e-06,-9.15789829457e-07,7.83063080922e-07,0.0,0.0,0.0,0.0,0.0
484679000000,24217,484679000000,,end,joint2,joint4,joint6,motortom2m,-0.955095418826,0.742794332966,0.945240812878,0.163443525448,-0.89615797965,2.14174988864e-07,5.89234799447e-07,-4.59417295672e-07,-2.50442964991e-07,1.98730344536e-06,0.0,0.0,0.0,0.0,0.0
484699000000,24218,484699000000,,end,joint2,joint4,joint6,motortom2m,-0.965052654673,0.749739577143,0.943734577995,0.157961429768,-0.886157980853,-3.90879434623e-07,-4.54389449462e-07,-1.31303113179e-06,-9.14507746242e-07,7.84459640567e-07,0.0,0.0,0.0,0.0,0.0
484720000000,24219,484719000000,,end,joint2,joint4,joint6,motortom2m,-0.975009889329,0.756684823399,0.942228344806,0.152479335406,-0.876157979657,2.10405209773e-07,5.69890193349e-07,-4.69758662303e-07,-2.52752979993e-07,1.98004948895e-06,0.0,0.0,0.0,0.0,0.0
484740000000,24220,484739000000,,end,joint2,joint4,joint6,motortom2m,-0.984967125122,0.763630067546,0.940722109936,0.146997239758,-0.866157980853,-3.91670869768e-07,-4.67958607074e-07,-1.31893389872e-06,-9.13725915156e-07,7.84728478641e-07,0.0,0.0,0.0,0.0,0.0
484759000000,24221,484759000000,,end,joint2,joint4,joint6,motortom2m,-0.994924359773,0.770575313791,0.939215876745,0.141515145398,-0.856157979664,2.06998910159e-07,5.51163281629e-07,-4.79512893075e-07,-2.54620454201e-07,1.97324923656e-06,0.0,0.0,0.0,0.0,0.0
484779000000,24222,484779000000,,end,joint2,joint4,joint6,motortom2m,-1.00488159573,0.777520558062,0.937709641852,0.136033049659,-0.846157980853,-3.92780891368e-07,-4.82023597007e-07,-1.3251812647e-06,-9.13238861062e-07,7.84243620381e-07,0.0,0.0,0.0,0.0,0.0
484799000000,24223,484799000000,,end,joint2,joint4,joint6,motortom2m,-1.01483883062,0.784465804468,0.936203408622,0.130550955166,-0.83615797967,2.03942465684e-07,5.33034899391e-07,-4.8869565732e-07,-2.56058872915e-07,1.96687375376e-06,0.0,0.0,0.0,0.0,0.0
484819000000,24224,484819000000,,end,joint2,joint4,joint6,motortom2m,-1.02479620033,0.791411142029,0.9346971535,0.125068785794,-0.826157980854,-3.94195546082e-07,-4.96555979199e-07,-1.33175075892e-06,-9.13030846629e-07,7.83033223155e-07,0.0,0.0,0.0,0.0,0.0
484839000000,24225,484839000000,,end,joint2,joint4,joint6,motortom2m,-1.03479183541,0.798448028611,0.933171046015,0.119514356896,-0.816157979677,2.00985148801e-07,5.14890488503e-07,-4.97731852599e-07,-2.5734234316e-07,1.9602000081e-06,0.0,0.0,0.0,0.0,0.0
484859000000,24226,484859000000,,end,joint2,joint4,joint6,motortom2m,-1.0447918358,0.805504071808,0.931640782224,0.113944804667,-0.806157980459,-1.94812210564e-07,-1.6763977808e-07,-1.05598625763e-06,-6.91744068056e-07,1.17874782496e-06,0.0,0.0,0.0,0.0,0.0
484879000000,24227,484879000000,,end,joint2,joint4,joint6,motortom2m,-1.05455462058,0.812167860213,0.930195588128,0.108684871646,-0.796224231112,-3.97973493426e-07,-5.21119481544e-07,-1.34376275342e-06,-9.14467717628e-07,7.77569211201e-07,0.0,0.0,0.0,0.0,0.0
484899000000,24228,484899000000,,end,joint2,joint4,joint6,motortom2m,-1.06366830106,0.818524721166,0.928816959627,0.103667207821,-0.787071407089,1.94138653852e-07,4.84495450332e-07,-5.1418427517e-07,-2.61963851702e-07,1.94531587522e-06,0.0,0.0,0.0,0.0,0.0
484920000000,24229,484919000000,,end,joint2,joint4,joint6,motortom2m,-1.07242675056,0.82463380303,0.927492065541,0.0988451207283,-0.778275343236,-3.98237592325e-07,-5.32423059966e-07,-1.34806284483e-06,-9.13071301405e-07,7.78033822985e-07,0.0,0.0,0.0,0.0,0.0
484939000000,24230,484939000000,,end,joint2,joint4,joint6,motortom2m,-1.08078308678,0.830462410756,0.926228000733,0.0942444233653,-0.769883116151,1.90587644124e-07,4.6724625777e-07,-5.23180614925e-07,-2.64104010809e-07,1.9370607493e-06,0.0,0.0,0.0,0.0,0.0
484960000000,24231,484959000000,,end,joint2,joint4,joint6,motortom2m,-1.08878165878,0.836041472462,0.925018053553,0.0898406974448,-0.761850193325,-3.98459380685e-07,-5.42691262809e-07,-1.35189069653e-06,-9.11730634808e-07,7.78396748385e-07,0.0,0.0,0.0,0.0,0.0
484981000000,24232,484979000000,,end,joint2,joint4,joint6,motortom2m,-1.09651318397,0.841434269864,0.923848504098,0.0855839985264,-0.754085460747,1.87360465478e-07,4.51497747236e-07,-5.31318763126e-07,-2.65993438441e-07,1.92941296676e-06,0.0,0.0,0.0,0.0,0.0
484999000000,24233,484999000000,,end,joint2,joint4,joint6,motortom2m,-1.10386894708,0.846564967621,0.922735794821,0.0815341800273,-0.746698107564,-3.98620732361e-07,-5.52062712845e-07,-1.35529754929e-06,-9.10412969581e-07,7.78713929133e-07,0.0,0.0,0.0,0.0,0.0
485019000000,24234,485019000000,,end,joint2,joint4,joint6,motortom2m,-1.11073019891,0.851350742909,0.921697891881,0.0777566222695,-0.739807386043,1.84449826839e-07,4.37227094378e-07,-5.38643130853e-07,-2.67679053407e-07,1.92228184613e-06,0.0,0.0,0.0,0.0,0.0
485041000000,24235,485039000000,,end,joint2,joint4,joint6,motortom2m,-1.11726898292,0.855911591712,0.920708767286,0.0741566030306,-0.733240520739,-3.98707421951e-07,-5.60244777396e-07,-1.35817971761e-06,-9.09148834503e-07,7.79052944888e-07,0.0,0.0,0.0,0.0,0.0
485059000000,24236,485059000000,,end,joint2,joint4,joint6,motortom2m,-1.12374775127,0.860430581934,0.919728722737,0.0705896268995,-0.726733925417,1.81861145784e-07,4.24410940986e-07,-5.45138459283e-07,-2.69094900403e-07,1.91593493182e-06,0.0,0.0,0.0,0.0,0.0
485080000000,24237,485079000000,,end,joint2,joint4,joint6,motortom2m,-1.12990411823,0.864724692022,0.918797446491,0.0672001527143,-0.720551119575,-3.9877962138e-07,-5.67922165074e-07,-1.36083761333e-06,-9.07922587664e-07,7.79317867384e-07,0.0,0.0,0.0,0.0,0.0
485099000000,24238,485099000000,,end,joint2,joint4,joint6,motortom2m,-1.13527860399,0.868473436975,0.917984447103,0.0642411547868,-0.715153549553,1.79562025005e-07,4.12858526466e-07,-5.50968346699e-07,-2.70375696773e-07,1.90991796692e-06,0.0,0.0,0.0,0.0,0.0
485119000000,24239,485119000000,,end,joint2,joint4,joint6,motortom2m,-1.13970922326,0.871563825292,0.917314225242,0.0618018151119,-0.710703903203,-3.98897312833e-07,-5.74162655403e-07,-1.36305663532e-06,-9.07059652984e-07,7.79078076536e-07,0.0,0.0,0.0,0.0,0.0
485140000000,24240,485139000000,,end,joint2,joint4,joint6,motortom2m,-1.14361138201,0.874285611257,0.916723945213,0.0596534273995,-0.706784983611,1.77883077858e-07,4.04481236946e-07,-5.55185780917e-07,-2.7131062796e-07,1.9054693622e-06,0.0,0.0,0.0,0.0,0.0
485160000000,24241,485159000000,,end,joint2,joint4,joint6,motortom2m,-1.14723890593,0.876815834633,0.916175207834,0.057656243093,-0.703141881768,-3.98952248977e-07,-5.78752234979e-07,-1.36462123419e-06,-9.06322710173e-07,7.79122765756e-07,0.0,0.0,0.0,0.0,0.0
485179000000,24242,485179000000,,end,joint2,joint4,joint6,motortom2m,-1.1506642199,0.879205017841,0.915657060258,0.0557703889328,-0.699701854924,1.76582598249e-07,3.97693987505e-07,-5.58521683479e-07,-2.71943980808e-07,1.90203483244e-06,0.0,0.0,0.0,0.0,0.0
485200000000,24243,485199000000,,end,joint2,joint4,joint6,motortom2m,-1.1539115424,0.881470047917,0.915165836067,0.0539825298332,-0.696440587402,-3.99008318574e-07,-5.82798975376e-07,-1.36599017991e-06,-9.05665709082e-07,7.79163068594e-07,0.0,0.0,0.0,0.0,0.0
485220000000,24244,485219000000,,end,joint2,joint4,joint6,motortom2m,-1.15696730535,0.88360146655,0.914703590585,0.0523001371522,-0.693371698746,1.75365062065e-07,3.9153809849e-07,-5.61568408005e-07,-2.72565217681e-07,1.89882791025e-06,0.0,0.0,0.0,0.0,0.0
485238000000,24245,485239000000,,end,joint2,joint4,joint6,motortom2m,-1.15979059088,0.885570727705,0.914276510599,0.0507457375346,-0.690536289363,-3.99067138876e-07,-5.86394449522e-07,-1.36720872074e-06,-9.05095447102e-07,7.79135150455e-07,0.0,0.0,0.0,0.0,0.0
485259000000,24246,485259000000,,end,joint2,joint4,joint6,motortom2m,-1.16232354961,0.887337486525,0.913893349871,0.0493511820237,-0.687992450292,1.74350171941e-07,3.86305578638e-07,-5.64140796708e-07,-2.73074444618e-07,1.89606538248e-06,0.0,0.0,0.0,0.0,0.0
485279000000,24247,485279000000,,end,joint2,joint4,joint6,motortom2m,-1.1645018374,0.888856856993,0.913563838892,0.0481518949228,-0.685804808801,-3.99132121011e-07,-5.89353436437e-07,-1.36822974211e-06,-9.04664263352e-07,7.78993541097e-07,0.0,0.0,0.0,0.0,0.0
485300000000,24248,485299000000,,end,joint2,joint4,joint6,motortom2m,-1.16626503367,0.890086700804,0.913297120367,0.0471811428905,-0.684034038196,1.73659923367e-07,3.82491114046e-07,-5.65981936794e-07,-2.73396333112e-07,1.89404188255e-06,0.0,0.0,0.0,0.0,0.0
485319000000,24249,485319000000,,end,joint2,joint4,joint6,motortom2m,-1.1675670781,0.890994885052,0.91310015899,0.0464642838165,-0.682726403384,-3.99177219578e-07,-5.9135360459e-07,-1.36893253481e-06,-9.04399000022e-07,7.78788073277e-07,0.0,0.0,0.0,0.0,0.0
485338000000,24250,485339000000,,end,joint2,joint4,joint6,motortom2m,-1.16838668899,0.891566571077,0.912976176915,0.046013035905,-0.681903270714,1.73250430477e-07,3.80291883781e-07,-5.67067824785e-07,-2.73626446705e-07,1.89275769924e-06,0.0,0.0,0.0,0.0,0.0
485359000000,24251,485359000000,,end,joint2,joint4,joint6,motortom2m,-1.16873779992,0.891811472176,0.912923063541,0.04581972656,-0.681550653508,-3.99207339111e-07,-5.92231758048e-07,-1.36926741744e-06,-9.0432949185e-07,7.78551810908e-07,0.0,0.0,0.0,0.0,0.0
485380000000,24252,485379000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613715,0.912919780767,0.0458077762765,-0.681528852491,1.7317044792e-07,3.79824280443e-07,-5.67305463485e-07,-2.73688695727e-07,1.89242004582e-06,0.0,0.0,0.0,0.0,0.0
485399000000,24253,485399000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756458,-0.681528853605,-3.99238069553e-07,-5.92318641412e-07,-1.36932605844e-06,-9.04365135215e-07,7.7846106471e-07,0.0,0.0,0.0,0.0,0.0
485418000000,24254,485419000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613715,0.912919780768,0.0458077762766,-0.681528852491,1.73287704051e-07,3.80023349609e-07,-5.67141198164e-07,-2.73559510629e-07,1.89264811652e-06,0.0,0.0,0.0,0.0,0.0
485440000000,24255,485439000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756458,-0.681528853605,-3.99249261034e-07,-5.92337726958e-07,-1.36934177588e-06,-9.04377478156e-07,7.78439165484e-07,0.0,0.0,0.0,0.0,0.0
485459000000,24256,485459000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613715,0.912919780768,0.0458077762767,-0.681528852491,1.73341934502e-07,3.80115412762e-07,-5.67065232113e-07,-2.73499765872e-07,1.89275359554e-06,0.0,0.0,0.0,0.0,0.0
485479000000,24257,485479000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756458,-0.681528853605,-3.99255418482e-07,-5.92348218852e-07,-1.36935041941e-06,-9.04384267782e-07,7.78427130178e-07,0.0,0.0,0.0,0.0,0.0
485499000000,24258,485499000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.0458077762769,-0.68152885249,1.735280361e-07,3.80432311193e-07,-5.66804042176e-07,-2.73294559521e-07,1.89311696458e-06,0.0,0.0,0.0,0.0,0.0
485521000000,24259,485519000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756458,-0.681528853605,-3.99283878458e-07,-5.9239666354e-07,-1.36939034686e-06,-9.0441564182e-07,7.78371577027e-07,0.0,0.0,0.0,0.0,0.0
485540000000,24260,485539000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.045807776277,-0.68152885249,1.7362535824e-07,3.80597537863e-07,-5.66667708657e-07,-2.7318733985e-07,1.89330627252e-06,0.0,0.0,0.0,0.0,0.0
485558000000,24261,485559000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756457,-0.681528853605,-3.99299237318e-07,-5.92422801708e-07,-1.36941189175e-06,-9.04432572501e-07,7.78341605813e-07,0.0,0.0,0.0,0.0,0.0
485577000000,24262,485579000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.045807776277,-0.68152885249,1.7366920376e-07,3.80671976492e-07,-5.66606287376e-07,-2.73139035175e-07,1.89339156064e-06,0.0,0.0,0.0,0.0,0.0
485598000000,24263,485599000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756457,-0.681528853605,-3.99375318442e-07,-5.92552158155e-07,-1.36951833893e-06,-9.04516293794e-07,7.78192959728e-07,0.0,0.0,0.0,0.0,0.0
485619000000,24264,485619000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.0458077762772,-0.68152885249,1.73830763002e-07,3.80946283026e-07,-5.66379956521e-07,-2.72961041785e-07,1.89370585451e-06,0.0,0.0,0.0,0.0,0.0
485639000000,24265,485639000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756456,-0.681528853605,-3.99412833246e-07,-5.92615954875e-07,-1.36957094143e-06,-9.045576405e-07,7.78119825058e-07,0.0,0.0,0.0,0.0,0.0
485659000000,24266,485659000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.0458077762773,-0.681528852489,1.73904625748e-07,3.81071687144e-07,-5.66276483626e-07,-2.72879666487e-07,1.8938495378e-06,0.0,0.0,0.0,0.0,0.0
485680000000,24267,485679000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612743,0.912919779965,0.0458077756456,-0.681528853605,-3.99430612006e-07,-5.92646185978e-07,-1.36959586904e-06,-9.0457723478e-07,7.78085170137e-07,0.0,0.0,0.0,0.0,0.0
485700000000,24268,485699000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.0458077762771,-0.68152885249,1.73723002393e-07,3.80621398845e-07,-5.66596725884e-07,-2.73101460056e-07,1.89327995771e-06,0.0,0.0,0.0,0.0,0.0
485721000000,24269,485719000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612742,0.912919779965,0.0458077756455,-0.681528853605,-3.99500797674e-07,-5.92765495677e-07,-1.36969425988e-06,-9.04654581924e-07,7.7794841369e-07,0.0,0.0,0.0,0.0,0.0
485740000000,24270,485739000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.0458077762772,-0.68152885249,1.73852346824e-07,3.80841012035e-07,-5.66415524028e-07,-2.72958958139e-07,1.8935315868e-06,0.0,0.0,0.0,0.0,0.0
485759000000,24271,485759000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595066,0.891826612742,0.912919779965,0.0458077756455,-0.681528853605,-3.99534556474e-07,-5.92822886513e-07,-1.3697415871e-06,-9.04691786073e-07,7.77882629411e-07,0.0,0.0,0.0,0.0,0.0
485782000000,24272,485779000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613716,0.912919780768,0.0458077762773,-0.68152885249,1.73910291406e-07,3.80939395634e-07,-5.66334348094e-07,-2.72895119205e-07,1.893644313e-06,0.0,0.0,0.0,0.0,0.0
485800000000,24273,485799000000,,end,joint2,joint4,joint6,motortom2m,-1.1687595064,0.891826613072,0.912919780237,0.0458077758593,-0.681528853227,-2.05493471918e-07,-2.62975455923e-07,-1.09772537649e-06,-6.90852661405e-07,1.15596239113e-06,0.0,0.0,0.0,0.0,0.0
485820000000,24274,485819000000,,end,joint2,joint4,joint6,motortom2m,-1.16875950602,0.891826613717,0.912919780769,0.0458077762775,-0.681528852489,1.74122033859e-07,3.81298935206e-07,-5.66037701335e-07,-2.72661833309e-07,1.89405627529e-06,0.0,0.0,0.0,0.0,0.0
